OrderID,OrderDate,Region,Category,Sales
ORD03412,2023-09-26,West,Technology,464.24
ORD03413,2022-04-19,East,Technology,90.24
ORD03414,2022-02-24,South,Technology,358.74
ORD03415,2022-04-06,East,Office Supplies,466.77
ORD03416,2023-06-08,West,Office Supplies,31.97
ORD03417,2023-05-20,East,Office Supplies,166.98
ORD03418,2022-02-05,West,Technology,449.04
ORD03419,2022-09-24,East,Office Supplies,97.71
ORD03420,2022-10-16,Central,Office Supplies,180.23
ORD03421,2022-10-15,West,Office Supplies,452.1
ORD03422,2022-09-01,Central,Office Supplies,333.91
ORD03423,2022-08-22,Central,Technology,382.27
ORD03424,2022-11-08,West,Furniture,355.85
ORD03425,2022-12-09,Central,Furniture,412.12
ORD03426,2023-02-20,South,Technology,524.95
ORD03427,2022-09-29,South,Furniture,90.86
ORD03428,2023-04-28,Central,Office Supplies,473.57
ORD03429,2022-07-19,West,Office Supplies,383.47
ORD03430,2022-10-25,West,Technology,306.88
ORD03431,2022-05-22,West,Technology,291.6
ORD03432,2022-06-12,South,Office Supplies,202.53
ORD03433,2022-09-23,Central,Office Supplies,481.62
ORD03434,2023-07-14,Central,Office Supplies,243.03
ORD03435,2022-02-14,West,Office Supplies,473.61
ORD03436,2023-08-09,West,Technology,321.11
ORD03437,2022-04-16,South,Technology,559.34
ORD03438,2022-04-06,South,Furniture,374.36
ORD03439,2022-11-17,Central,Furniture,298.54
ORD03440,2023-12-16,Central,Technology,177.47
ORD03441,2023-05-16,East,Office Supplies,43.73
ORD03442,2023-02-04,Central,Technology,255.58
ORD03443,2023-02-25,West,Office Supplies,525.07
ORD03444,2023-11-27,South,Furniture,96.79
ORD03445,2023-11-15,East,Technology,387.09
ORD03446,2022-03-18,East,Furniture,239.33
ORD03447,2023-10-16,Central,Office Supplies,233.55
ORD03448,2022-09-24,East,Furniture,23.06
ORD03449,2022-07-05,West,Office Supplies,287.39
ORD03450,2023-07-15,West,Furniture,532.74
ORD03451,2022-05-14,South,Furniture,338.86
ORD03452,2022-12-06,West,Furniture,517.25
ORD03453,2023-12-31,East,Furniture,184.36
ORD03454,2023-01-13,Central,Furniture,489.73
ORD03455,2022-10-23,South,Office Supplies,319.08
ORD03456,2023-04-03,West,Office Supplies,480.75
ORD03457,2022-09-06,South,Furniture,301.32
ORD03458,2023-11-30,Central,Technology,27.24
ORD03459,2022-09-10,West,Technology,610.02
ORD03460,2022-02-25,West,Office Supplies,132.65
ORD03461,2023-07-31,Central,Office Supplies,26.6
ORD03462,2022-05-09,South,Technology,245.33
ORD03463,2022-04-25,West,Office Supplies,348.37
ORD03464,2023-01-20,Central,Office Supplies,73.94
ORD03465,2023-11-03,West,Technology,462.46
ORD03466,2022-10-29,Central,Furniture,359.25
ORD03467,2022-06-04,West,Office Supplies,223.79
ORD03468,2023-03-13,East,Office Supplies,17.09
ORD03469,2022-05-03,Central,Furniture,225.57
ORD03470,2022-12-25,East,Office Supplies,66.2
ORD03471,2022-08-27,South,Technology,16.23
ORD03472,2022-06-03,East,Office Supplies,211.64
ORD03473,2022-02-09,Central,Furniture,211.12
ORD03474,2022-12-31,South,Office Supplies,54.99
ORD03475,2023-06-20,West,Furniture,139.71
ORD03476,2022-12-04,South,Office Supplies,480.17
ORD03477,2022-09-26,Central,Office Supplies,217.82
ORD03478,2023-05-10,Central,Technology,213.01
ORD03479,2023-02-16,South,Office Supplies,198.19
ORD03480,2022-08-01,Central,Technology,388.38
ORD03481,2022-08-05,South,Technology,391.68
ORD03482,2022-06-29,Central,Furniture,417.4
ORD03483,2023-06-11,South,Technology,619.79
ORD03484,2022-03-29,East,Technology,462.54
ORD03485,2023-02-13,Central,Furniture,241.76
ORD03486,2023-04-09,South,Technology,521.29
ORD03487,2022-03-06,Central,Furniture,368.02
ORD03488,2022-12-23,West,Office Supplies,510.26
ORD03489,2022-12-18,West,Technology,365.4
ORD03490,2023-06-18,Central,Technology,35.34
ORD03491,2023-11-08,Central,Office Supplies,280.18
ORD03492,2023-03-30,East,Furniture,487.48
ORD03493,2022-12-22,Central,Office Supplies,333.2
ORD03494,2023-07-03,Central,Furniture,327.53
ORD03495,2022-04-02,South,Technology,425.61
ORD03496,2023-08-01,South,Furniture,326.04
ORD03497,2023-03-01,East,Office Supplies,366.78
ORD03498,2023-06-05,South,Technology,32.58
ORD03499,2023-04-13,West,Furniture,24.62
ORD03500,2023-10-14,Central,Furniture,137.66
ORD03501,2022-03-23,South,Technology,584.59
ORD03502,2022-02-10,West,Furniture,483.61
ORD03503,2022-01-27,East,Furniture,357.26
ORD03504,2023-07-01,West,Technology,168.45
ORD03505,2022-10-12,East,Furniture,63.11
ORD03506,2022-08-12,East,Technology,572.94
ORD03507,2022-12-01,West,Office Supplies,520.01
ORD03508,2023-09-29,West,Office Supplies,27.08
ORD03509,2022-10-29,South,Technology,330.8
ORD03510,2022-04-28,South,Technology,41.61
ORD03511,2022-08-11,East,Technology,313.83
ORD03512,2022-09-29,South,Furniture,268.26
ORD03513,2023-12-31,East,Office Supplies,260.99
ORD03514,2022-10-01,East,Technology,523.48
ORD03515,2023-07-28,East,Furniture,112.47
ORD03516,2022-12-02,East,Technology,76.05
ORD03517,2022-07-15,Central,Office Supplies,380.21
ORD03518,2022-11-30,South,Technology,159.56
ORD03519,2023-04-07,West,Technology,507.17
ORD03520,2023-12-14,West,Office Supplies,276.09
ORD03521,2023-05-30,West,Office Supplies,39.95
ORD03522,2023-05-24,East,Office Supplies,125.58
ORD03523,2022-12-29,South,Technology,534.36
ORD03524,2022-01-08,West,Office Supplies,430.21
ORD03525,2023-12-28,East,Furniture,49.93
ORD03526,2022-05-06,Central,Office Supplies,482.34
ORD03527,2023-10-22,West,Office Supplies,267.96
ORD03528,2023-12-04,West,Furniture,37.28
ORD03529,2023-02-10,West,Furniture,453.37
ORD03530,2023-02-18,Central,Office Supplies,377.51
ORD03531,2023-06-29,Central,Technology,582.55
ORD03532,2022-08-26,West,Furniture,38.06
ORD03533,2022-05-21,South,Office Supplies,10.41
ORD03534,2023-12-15,South,Technology,138.23
ORD03535,2023-01-23,Central,Technology,619.9
ORD03536,2022-09-12,South,Technology,602.58
ORD03537,2023-12-04,Central,Technology,176.06
ORD03538,2023-06-06,East,Office Supplies,18.46
ORD03539,2023-11-05,South,Furniture,313.62
ORD03540,2023-04-06,Central,Office Supplies,312.59
ORD03541,2022-07-20,South,Technology,486.52
ORD03542,2023-04-07,South,Office Supplies,60.28
ORD03543,2023-03-31,West,Furniture,451.74
ORD03544,2022-03-12,South,Furniture,358.02
ORD03545,2022-02-27,Central,Technology,153.55
ORD03546,2022-02-11,East,Office Supplies,253.47
ORD03547,2022-11-11,South,Technology,535.45
ORD03548,2023-10-10,West,Office Supplies,397.41
ORD03549,2023-01-13,East,Technology,193.69
ORD03550,2022-07-15,West,Technology,298.62
ORD03551,2023-03-23,West,Technology,17.43
ORD03552,2022-04-26,East,Technology,234.55
ORD03553,2022-12-12,West,Office Supplies,272.51
ORD03554,2022-06-11,South,Technology,147.08
ORD03555,2023-12-17,East,Office Supplies,350.74
ORD03556,2022-04-01,South,Technology,476.78
ORD03557,2023-09-26,South,Furniture,56.13
ORD03558,2022-10-01,South,Furniture,195.11
ORD03559,2022-02-17,South,Technology,12.88
ORD03560,2023-09-16,South,Technology,297.31
ORD03561,2022-11-04,East,Furniture,494.23
ORD03562,2022-03-10,Central,Office Supplies,264.05
ORD03563,2023-05-23,East,Furniture,472.47
ORD03564,2022-11-10,East,Furniture,476.52
ORD03565,2022-05-24,West,Technology,447.45
ORD03566,2023-03-04,Central,Office Supplies,179.93
ORD03567,2022-02-26,East,Office Supplies,75.12
ORD03568,2023-06-20,West,Furniture,385.9
ORD03569,2023-06-17,Central,Office Supplies,254.22
ORD03570,2022-07-27,South,Furniture,498.24
ORD03571,2023-12-07,East,Furniture,200.28
ORD03572,2022-06-28,East,Office Supplies,411.46
ORD03573,2022-05-20,East,Furniture,127.88
ORD03574,2023-02-17,East,Office Supplies,377.59
ORD03575,2023-02-01,East,Office Supplies,101.13
ORD03576,2023-02-11,Central,Office Supplies,438.15
ORD03577,2022-07-29,West,Technology,59.79
ORD03578,2023-02-27,South,Office Supplies,195.55
ORD03579,2023-10-19,South,Furniture,261.92
ORD03580,2022-06-07,South,Technology,339.84
ORD03581,2022-04-13,East,Office Supplies,255.98
ORD03582,2022-03-29,West,Technology,455.96
ORD03583,2022-01-25,Central,Furniture,47.37
ORD03584,2023-04-05,West,Technology,370.97
ORD03585,2022-02-01,Central,Office Supplies,495.35
ORD03586,2022-06-29,South,Furniture,221.08
ORD03587,2022-06-01,East,Furniture,213.54
ORD03588,2023-01-24,South,Furniture,282.62
ORD03589,2023-01-18,East,Office Supplies,91.23
ORD03590,2022-01-27,South,Technology,440.14
ORD03591,2023-03-10,West,Office Supplies,146.55
ORD03592,2023-02-27,East,Office Supplies,409.16
ORD03593,2023-11-07,Central,Office Supplies,86.37
ORD03594,2022-02-24,South,Office Supplies,414.29
ORD03595,2022-09-06,East,Office Supplies,79.42
ORD03596,2023-11-25,West,Furniture,484.62
ORD03597,2023-02-13,Central,Technology,165.68
ORD03598,2022-02-19,West,Office Supplies,293.26
ORD03599,2022-02-21,South,Technology,33.79
ORD03600,2022-06-30,South,Office Supplies,495.67
ORD03601,2023-09-16,West,Furniture,245.53
ORD03602,2023-07-29,West,Technology,477.56
ORD03603,2023-01-14,East,Furniture,357.82
ORD03604,2022-05-29,East,Technology,340.8
ORD03605,2023-02-11,Central,Furniture,403.82
ORD03606,2023-10-15,Central,Furniture,162.49
ORD03607,2023-08-25,Central,Office Supplies,394.54
ORD03608,2023-10-19,West,Furniture,88.42
ORD03609,2023-07-03,West,Furniture,349.35
ORD03610,2023-11-18,West,Office Supplies,319.93
ORD03611,2023-07-23,East,Technology,348.79
ORD03612,2023-11-03,Central,Technology,444.28
ORD03613,2022-10-16,South,Technology,274.05
ORD03614,2022-08-13,West,Technology,581.34
ORD03615,2022-02-19,Central,Technology,269.62
ORD03616,2023-08-22,West,Technology,685.66
ORD03617,2023-06-19,Central,Office Supplies,372.22
ORD03618,2022-08-27,West,Technology,524.95
ORD03619,2022-05-25,Central,Technology,143.61
ORD03620,2023-12-09,West,Office Supplies,469.04
ORD03621,2022-11-10,South,Office Supplies,242.79
ORD03622,2022-04-05,East,Technology,161.6
ORD03623,2023-01-23,South,Office Supplies,285.01
ORD03624,2023-08-27,East,Technology,595.04
ORD03625,2022-08-18,East,Office Supplies,423.95
ORD03626,2022-02-20,East,Office Supplies,64.87
ORD03627,2023-01-23,East,Furniture,402.47
ORD03628,2022-06-06,East,Office Supplies,440.21
ORD03629,2022-01-24,East,Technology,237.72
ORD03630,2023-02-04,South,Furniture,391.71
ORD03631,2022-06-18,Central,Technology,191.1
ORD03632,2022-09-27,South,Furniture,259.93
ORD03633,2023-11-22,Central,Technology,364.96
ORD03634,2022-09-27,Central,Furniture,114.11
ORD03635,2022-12-19,Central,Technology,397.7
ORD03636,2023-08-11,East,Technology,131.74
ORD03637,2023-10-10,South,Furniture,364.9
ORD03638,2022-06-12,South,Furniture,18.03
ORD03639,2022-09-23,East,Office Supplies,153.15
ORD03640,2023-02-17,West,Furniture,176.61
ORD03641,2023-09-15,Central,Office Supplies,167.85
ORD03642,2023-02-13,West,Technology,69.2
ORD03643,2022-01-11,East,Furniture,212.14
ORD03644,2023-08-26,South,Furniture,438.51
ORD03645,2022-10-09,West,Technology,92.6
ORD03646,2022-02-18,Central,Furniture,137.73
ORD03647,2023-06-20,West,Technology,638.76
ORD03648,2023-01-23,West,Furniture,449.25
ORD03649,2023-07-24,Central,Office Supplies,301.42
ORD03650,2022-08-16,West,Technology,452.02
ORD03651,2022-04-16,East,Furniture,178.01
ORD03652,2023-01-05,South,Furniture,452.58
ORD03653,2023-06-13,West,Furniture,60.97
ORD03654,2023-04-23,West,Furniture,231.07
ORD03655,2023-03-29,West,Technology,470.73
ORD03656,2022-08-30,East,Furniture,324.89
ORD03657,2023-03-16,West,Office Supplies,331.28
ORD03658,2022-06-26,West,Furniture,25.91
ORD03659,2023-01-13,South,Technology,145.49
ORD03660,2023-11-01,Central,Technology,370.66
ORD03661,2023-04-04,West,Office Supplies,415.42
ORD03662,2022-04-16,Central,Office Supplies,139.11
ORD03663,2022-03-04,East,Technology,124.5
ORD03664,2023-10-21,West,Office Supplies,60.38
ORD03665,2022-01-29,South,Technology,600.68
ORD03666,2022-08-04,East,Office Supplies,387.3
ORD03667,2023-01-20,South,Office Supplies,16.51
ORD03668,2023-11-26,South,Office Supplies,380.37
ORD03669,2022-07-06,South,Technology,368.56
ORD03670,2022-07-10,South,Technology,575.33
ORD03671,2022-02-10,East,Office Supplies,36.51
ORD03672,2023-02-15,East,Furniture,86.99
ORD03673,2023-10-21,Central,Office Supplies,421.97
ORD03674,2022-05-17,West,Office Supplies,317.97
ORD03675,2022-04-13,West,Office Supplies,60.39
ORD03676,2022-08-04,West,Office Supplies,229.64
ORD03677,2022-12-22,East,Technology,306.1
ORD03678,2023-09-18,South,Office Supplies,16.55
ORD03679,2023-11-04,West,Furniture,308.31
ORD03680,2022-05-24,Central,Furniture,417.85
ORD03681,2023-08-27,West,Technology,616.68
ORD03682,2023-06-25,South,Furniture,119.57
ORD03683,2023-05-24,East,Technology,332.36
ORD03684,2022-04-22,Central,Office Supplies,331.83
ORD03685,2022-09-16,Central,Office Supplies,405.54
ORD03686,2022-10-16,South,Office Supplies,278.33
ORD03687,2023-01-29,Central,Furniture,87.43
ORD03688,2023-09-19,West,Office Supplies,497.35
ORD03689,2023-06-13,East,Office Supplies,299.35
ORD03690,2022-01-19,West,Office Supplies,176.43
ORD03691,2023-06-04,East,Office Supplies,444.32
ORD03692,2022-10-06,East,Furniture,417.96
ORD03693,2022-07-15,Central,Furniture,94.67
ORD03694,2023-08-23,West,Technology,326.1
ORD03695,2023-01-10,South,Technology,68.91
ORD03696,2022-02-22,South,Furniture,408.02
ORD03697,2022-07-01,South,Office Supplies,99.31
ORD03698,2023-07-28,East,Furniture,351.76
ORD03699,2022-01-14,West,Office Supplies,161.94
ORD03700,2022-03-10,South,Office Supplies,257.89
ORD03701,2022-12-09,West,Technology,86.31
ORD03702,2022-10-14,East,Furniture,193.06
ORD03703,2022-01-28,West,Office Supplies,449.28
ORD03704,2023-12-24,East,Technology,277.19
ORD03705,2023-04-24,South,Furniture,43.54
ORD03706,2023-11-14,South,Office Supplies,495.92
ORD03707,2022-08-14,West,Office Supplies,96.05
ORD03708,2023-12-03,South,Furniture,13.32
ORD03709,2022-02-18,West,Furniture,102.55
ORD03710,2023-07-20,Central,Technology,417.98
ORD03711,2022-01-03,West,Furniture,346.73
ORD03712,2022-05-31,South,Office Supplies,351.4
ORD03713,2023-05-29,West,Technology,562.55
ORD03714,2023-06-09,Central,Technology,553.74
ORD03715,2023-03-28,East,Technology,73.15
ORD03716,2022-12-06,West,Office Supplies,468.29
ORD03717,2022-03-24,Central,Office Supplies,56.85
ORD03718,2023-01-03,East,Office Supplies,341.26
ORD03719,2022-04-10,Central,Furniture,281.71
ORD03720,2023-03-17,West,Furniture,100.25
ORD03721,2023-08-10,West,Technology,16.14
ORD03722,2023-04-01,West,Furniture,431.33
ORD03723,2023-05-19,South,Technology,350.09
ORD03724,2022-02-16,Central,Furniture,463.49
ORD03725,2022-12-21,West,Office Supplies,289.14
ORD03726,2023-04-01,East,Furniture,436.89
ORD03727,2022-03-18,East,Furniture,427.36
ORD03728,2022-03-01,East,Furniture,262.72
ORD03729,2022-09-20,East,Technology,151.41
ORD03730,2022-08-24,West,Office Supplies,158.29
ORD03731,2022-05-08,South,Technology,79.72
ORD03732,2022-05-29,West,Technology,104.42
ORD03733,2023-04-28,East,Office Supplies,215.99
ORD03734,2023-05-16,Central,Office Supplies,295.44
ORD03735,2022-01-22,East,Furniture,248.87
ORD03736,2023-07-17,East,Furniture,429.75
ORD03737,2023-06-28,Central,Office Supplies,481.9
ORD03738,2022-03-20,East,Furniture,308.9
ORD03739,2022-01-18,East,Office Supplies,466.37
ORD03740,2023-04-14,West,Furniture,157.39
ORD03741,2023-02-17,West,Office Supplies,11.07
ORD03742,2022-07-20,Central,Technology,352.44
ORD03743,2022-01-08,Central,Furniture,180.23
ORD03744,2022-06-20,Central,Technology,342.42
ORD03745,2023-04-06,East,Furniture,406.99
ORD03746,2022-07-30,South,Furniture,473.26
ORD03747,2023-08-11,West,Technology,312.15
ORD03748,2022-11-05,East,Technology,423.66
ORD03749,2022-02-06,South,Furniture,371.71
ORD03750,2022-06-28,East,Office Supplies,247.36
ORD03751,2023-11-12,South,Technology,571.41
ORD03752,2023-10-15,East,Office Supplies,409.67
ORD03753,2023-05-21,West,Office Supplies,296.61
ORD03754,2022-06-15,Central,Office Supplies,14.72
ORD03755,2023-09-20,East,Technology,385.47
ORD03756,2023-05-29,East,Office Supplies,44.39
ORD03757,2022-02-07,Central,Technology,392.92
ORD03758,2023-03-16,West,Technology,414.3
ORD03759,2022-02-15,West,Technology,359.82
ORD03760,2023-06-28,South,Furniture,164.77
ORD03761,2023-05-15,Central,Furniture,326.17
ORD03762,2023-05-14,South,Office Supplies,391.39
ORD03763,2022-05-27,Central,Office Supplies,328.14
ORD03764,2023-10-11,East,Office Supplies,302.87
ORD03765,2023-11-26,Central,Office Supplies,81.16
ORD03766,2022-09-20,South,Furniture,356.38
ORD03767,2022-10-06,East,Office Supplies,255.68
ORD03768,2023-06-18,West,Furniture,429.74
ORD03769,2023-05-16,Central,Office Supplies,445.89
ORD03770,2023-12-10,Central,Office Supplies,441.12
ORD03771,2023-06-01,South,Furniture,137.18
ORD03772,2022-04-28,South,Furniture,318.07
ORD03773,2023-07-14,South,Office Supplies,188.31
ORD03774,2023-11-09,South,Technology,225.0
ORD03775,2023-07-31,West,Technology,671.79
ORD03776,2023-02-12,South,Furniture,454.97
ORD03777,2023-04-09,South,Technology,408.49
ORD03778,2022-01-27,South,Technology,476.85
ORD03779,2023-11-15,West,Technology,67.92
ORD03780,2022-07-18,Central,Technology,298.4
ORD03781,2022-11-24,West,Furniture,322.71
ORD03782,2023-07-30,East,Technology,118.09
ORD03783,2023-12-26,Central,Furniture,39.66
ORD03784,2022-05-17,East,Furniture,282.65
ORD03785,2023-01-20,West,Office Supplies,357.57
ORD03786,2023-06-20,East,Technology,48.92
ORD03787,2023-10-27,East,Office Supplies,198.21
ORD03788,2022-04-09,South,Technology,299.21
ORD03789,2022-10-12,East,Technology,265.52
ORD03790,2022-06-20,East,Technology,263.96
ORD03791,2022-08-22,Central,Office Supplies,32.21
ORD03792,2023-10-11,East,Office Supplies,290.28
ORD03793,2023-10-26,East,Technology,355.55
ORD03794,2022-08-30,East,Office Supplies,162.34
ORD03795,2023-12-01,South,Office Supplies,354.32
ORD03796,2023-07-05,East,Office Supplies,139.88
ORD03797,2022-06-23,Central,Office Supplies,468.76
ORD03798,2022-08-20,Central,Technology,40.36
ORD03799,2023-01-19,South,Office Supplies,91.24
ORD03800,2022-12-02,South,Furniture,448.79
ORD03801,2023-05-15,East,Office Supplies,456.63
ORD03802,2022-08-24,Central,Office Supplies,362.52
ORD03803,2022-06-30,Central,Office Supplies,209.67
ORD03804,2023-03-02,West,Furniture,119.59
ORD03805,2022-09-01,West,Furniture,109.73
ORD03806,2022-08-27,South,Furniture,112.46
ORD03807,2023-03-03,South,Furniture,85.71
ORD03808,2022-07-31,South,Technology,270.9
ORD03809,2023-12-27,South,Technology,321.96
ORD03810,2022-07-31,East,Furniture,418.87
ORD03811,2023-08-07,West,Technology,59.31
ORD03812,2023-02-23,West,Technology,655.38
ORD03813,2023-07-14,West,Furniture,510.3
ORD03814,2023-01-26,East,Office Supplies,302.78
ORD03815,2022-04-01,East,Technology,137.82
ORD03816,2022-06-23,Central,Office Supplies,75.22
ORD03817,2022-11-04,South,Office Supplies,34.82
ORD03818,2023-08-16,East,Furniture,445.1
ORD03819,2022-09-13,South,Furniture,384.05
ORD03820,2022-08-27,West,Office Supplies,317.06
ORD03821,2022-06-15,South,Office Supplies,399.31
ORD03822,2022-07-14,West,Office Supplies,420.02
ORD03823,2022-08-30,West,Technology,318.37
ORD03824,2022-07-03,Central,Office Supplies,420.27
ORD03825,2023-06-09,East,Furniture,11.0
ORD03826,2022-12-24,South,Furniture,428.82
ORD03827,2022-01-03,Central,Technology,263.95
ORD03828,2022-04-30,Central,Technology,535.24
ORD03829,2022-11-18,West,Technology,613.06
ORD03830,2023-10-01,East,Furniture,391.9
ORD03831,2022-02-26,East,Office Supplies,308.97
ORD03832,2023-03-07,Central,Technology,381.98
ORD03833,2022-02-28,Central,Technology,342.72
ORD03834,2022-11-22,East,Office Supplies,332.16
ORD03835,2022-10-07,South,Furniture,285.74
ORD03836,2023-10-29,East,Furniture,48.08
ORD03837,2023-06-22,West,Technology,602.48
ORD03838,2023-12-03,Central,Technology,154.33
ORD03839,2022-05-09,Central,Technology,587.91
ORD03840,2022-12-24,South,Technology,401.82
ORD03841,2023-03-08,Central,Office Supplies,341.07
